client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480503.mp3	V Senátu zastával funkci místopředsedy.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480509.mp3	Poté přišla třicetiletá válka.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480510.mp3	Narodila se v Olšanech do rodiny učitele Václava Davida.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480511.mp3	Mají však celou řadu vedlejších efektů a jejich terapeutický rozsah je omezený.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480512.mp3	Svůj název má podle stejnojmenného rajónu a ulice.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480513.mp3	Společně se přestěhovali do Greenwich Village.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480525.mp3	Jinak došlo jen k malým změnám.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480527.mp3	Paprika chlupatá se pěstuje zejména ve Střední Americe a na severozápadě Jižní Ameriky.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480528.mp3	Narodil se v rodině vysokých státních úředníků původem z Konstantinopole.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480529.mp3	Za předchůdce však můžeme považovat starověké a středověké eposy nebo gotické romány.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480531.mp3	Jeho skladbu lze rozdělit do čtyř částí.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480553.mp3	Plodem je nepravidelně pukající tobolka s mnoha drobnými semeny.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480555.mp3	Po ukončení reprezentační kariéry se věnoval trenérské práci.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480557.mp3	Existuje reinkarnace?	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480558.mp3	Při přechodu směrem na východ opačně.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480559.mp3	Hrával také s Ivanem Hlasem.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480568.mp3	Podle výsledku soutěže jsou určeni tři vítězové v každé nominaci.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480569.mp3	V Evropě je chován přibližně ve dvou stech zoo.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480570.mp3	Studoval posvátné předměty a orientální jazyky.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480572.mp3	Blahopřeji rovněž Radě.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480573.mp3	Livingston je okresním městem.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480584.mp3	Devět dnů po nakažení prvních z nich jich většina až na jedno děvče zemřeli.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480585.mp3	Vystudoval hru na klavír a varhany.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480586.mp3	Společnost Getty má distribuční pobočky po celém světě.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480588.mp3	Byl profesorem experimentální fyziky na Přírodovědecké fakultě Univerzity Karlovy.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480594.mp3	Na těchto školách pak i vědecky pracoval a učil.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480604.mp3	Důkazem toho jsou magnetické anomálie vyskytující se na mořském dně poblíž ostrovů.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480606.mp3	Zde se nachází jedna z nejvýznamnějších sbírek starých mistrů v Chorvatsku.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480607.mp3	Zde napájí místní rybník.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480608.mp3	Studoval nejprve na reálce a Českém vysokém učení technickém v Praze.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480609.mp3	Do první světové války zasáhl jako lékař.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480631.mp3	Pouhými osmi hlasy se Parlament bohužel rozhodl přijmout návrh Komise.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480633.mp3	Údajně se jedná o potomky Chodů.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480634.mp3	Letadla této letecké společnosti do této destinace létají od počátků existence této společnosti.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480635.mp3	Reportáž byla také publikována v článku magazínu Time.	2	1	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480636.mp3	Právě kvůli mimozemské technologii však letoun nebyl úspěšný.	2	1	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480653.mp3	Součástí oddílu jsou také dvorce pro squash.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480654.mp3	V hledání psa mu pomáhá jeho kamarádka Eliška.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480656.mp3	Pak se ukazuje Britney Spears.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480657.mp3	Ani zdaleka ne.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480658.mp3	Hlavní postavy mají smlouvu na tři filmy.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480665.mp3	Pane předsedající, dovolte mi položit několik stručných otázek.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480666.mp3	Vychodil národní školu a reálnou školu.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480667.mp3	Na jih od parku vede ulice Mall.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480668.mp3	Po studiu na gymnáziu v Jilemnici.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480669.mp3	Konkrétní specifikace tohoto práva se nachází v řadě právních předpisů a dokumentů.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480675.mp3	Začíná krutý boj o život.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480676.mp3	Nejvyšších vodních stavů dosahuje v létě a nejnižších v zimě.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480677.mp3	Betlém je rozdělen na dvě části a každá má svůj pás.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480678.mp3	Dál už ale tolik štěstí neměl.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480679.mp3	Během husitských válek tvrz se dvorem zpustla.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480696.mp3	Musíte vybrat jeden ze tří filmů v soutěži.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480697.mp3	Ve stejném roce získala cenu Juno Award v kategorii "Elektronické album roku".	2	1	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480698.mp3	Kromě dolaru je možné v Namibii používat i jihoafrický rand.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480699.mp3	Neměl žádnou návštěvu.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480700.mp3	Narodil se v Praze v židovské rodině.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480714.mp3	Starší Garth z Antisemitské synagogy však tuto akci chce narušit.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480715.mp3	Jiné zdroje tuto zprávu dosud nepřinesly resp. nepotvrdily.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480716.mp3	Pro několik postav v seriálu byli předobrazem skuteční obyvatelé Šumavy.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480720.mp3	Zatím se udál nejnebezpečnější útok na jeho postavení.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480724.mp3	Z alba se během několika dní stala zlatá deska.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480727.mp3	Vzrostly i odměny poskytované vojákům při odchodu do výslužby.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480728.mp3	Leigh je z Little Mix nejlepší v rapu.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480729.mp3	První dvě písně vyšly jako singly.	2	1	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480730.mp3	Po návratu do Karpatské Rusi začal působit v rusínské frakci tehdejší agrární strany.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480732.mp3	V tom okamžiku přichází otec z práce domů na oběd.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480737.mp3	Mezi druhy existují v krvi rozdíly.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480738.mp3	Dále publikoval řadu odborných článků v Československu i v cizině.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480739.mp3	Vyšla na albu "Z pastvin velkoměsta".	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480740.mp3	Má celkem tři řady.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480741.mp3	Mezi další místa natáčení se zařadily Řím a Benátky.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480751.mp3	Odpovídá hodnosti plukovníka u pozemních sil a letectva.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480753.mp3	Zkušenosti sbíral i na hostování v Tours.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480754.mp3	Za třicetileté války tvrz zpustla.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480755.mp3	Jeho próza se často zabývá psychologií jednotlivých postav.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480756.mp3	Obcí protéká řeka Indre.	2	1	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480764.mp3	Je to zcela žádoucí opatření, jež by mělo získat podporu.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480765.mp3	Přemysl tak mohl i nemusel být dítětem nejmladším.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480766.mp3	Obě mě moc těší.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480767.mp3	Nenechte nás tedy ničit tuto zprávu.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480768.mp3	Patří mezi savce s noční aktivitou.	2	1	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480784.mp3	Vůči svému majiteli je loajální.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480785.mp3	Je jedním ze zakládajících členů skupiny České srdce.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480786.mp3	Významný obrat nastal v Ekvádoru zejména v otázce zahraniční politiky.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480787.mp3	Navštěvoval střední školu v Manchesteru a později studoval na univerzitě v Manchesteru a Cambridge.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480788.mp3	Neboť mladý Maxmilián byl otevřený vůči protestantismu.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480790.mp3	Status Minor.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480791.mp3	Během okupace působil na pražských středních školách.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480792.mp3	Statisíce nezaměstnaných však slavily velmi chudé Vánoce.	2	1	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480794.mp3	Jednu z nejznámějších hereckých škol provozuje Herecké studio v New Yorku.	2	1	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480795.mp3	V této době byla pevnost klíčovým obranným bodem.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480801.mp3	Na obou komunikacích jsou na severním okraji města hraniční přechody do Ukrajiny.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480804.mp3	Pro období Nové říše jsou typické rakve ve tvaru mumie.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480807.mp3	Ostrov má kruhový tvar.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480808.mp3	Břehy jsou zarostlé a obydlené ptáky.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480831.mp3	K tomu došlo díky zapojení a zkušenostem nových členských států.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480832.mp3	Ve vojenské kariéře pokračoval i po potlačení revoluce.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480833.mp3	Nakonec ale ráno pokračují v cestě.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480834.mp3	Krátery jsou nyní státem chráněny jako přírodní památka.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480835.mp3	Chtěla spáchat sebevraždu.	2	0	fourties	male		cs	
4195673180021c58b9f2992a088a541e4f223333c751e0a408d1d50aaee7b91f3ed1912a4bb41d76357f59dfcf6f80253cd8bdd88193156fb0f9d00ea384359e	common_voice_cs_22480836.mp3	V rané dospělosti několik let cestoval po světě.	2	0	fourties	male		cs	
