wav_filename,wav_filesize,transcript
/data/TEDxSK/cut/838_tedxsk_male_3004.wav,26732,tento
/data/TEDxSK/cut/838_tedxsk_male_3005.wav,57324,a 
/data/TEDxSK/cut/838_tedxsk_male_3006.wav,130060,a tak ako u iné reflexy sa dá pomerne dobre trénovať 
/data/TEDxSK/cut/838_tedxsk_male_3007.wav,139468,o tom by vám vedeli rozprávať avlovové avlovoví psy ktorí slintajú na žlté svetlo 
/data/TEDxSK/cut/838_tedxsk_male_3008.wav,231852,tak ja neslitám ne neslintám na žlté svetlo ale ja keď zacítim neoprénový oblek až nemusím byť ani pri vode 
/data/TEDxSK/cut/838_tedxsk_male_3009.wav,42284,a končatiny 
/data/TEDxSK/cut/838_tedxsk_male_3010.wav,162924,je to zaujímavé lebo niekedy keď v zime upratujem skrine a vytiahnem neoprén tak cítim 
/data/TEDxSK/cut/838_tedxsk_male_3011.wav,137996,jedno varovanie neskúšajte to doma vo vode hej nikdy
/data/TEDxSK/cut/838_tedxsk_male_3012.wav,242572,nikdy nezadržujte dych vo vode bez toho žeby sa niekto na vás díval a dával na vál na vás pozor nikdy hej 
/data/TEDxSK/cut/838_tedxsk_male_3013.wav,39852,alebo partner 
/data/TEDxSK/cut/838_tedxsk_male_3014.wav,30732,mimochodom to 
/data/TEDxSK/cut/838_tedxsk_male_3015.wav,94380,takže nebojte sa nie sú to žiadne drastické snímky 
/data/TEDxSK/cut/838_tedxsk_male_3016.wav,46028,na jednej z najhlbších
/data/TEDxSK/cut/838_tedxsk_male_3017.wav,155724,že máte pár metrov od brehu máte takýto zraz a pod nim je dvesto metrov hbky
/data/TEDxSK/cut/838_tedxsk_male_3018.wav,96876,reflexcicavcov je dobrý aj na to keď si chcete
/data/TEDxSK/cut/838_tedxsk_male_3019.wav,21164,flóru
/data/TEDxSK/cut/838_tedxsk_male_3020.wav,34284,podmorskú faunu
/data/TEDxSK/cut/838_tedxsk_male_3021.wav,256524,avšak to čo robím ja to hbkové potápanie nie je až také teda úplne príjemné a máte tam pekné rybičky alebo pekné podmorské živočíchy 
/data/TEDxSK/cut/838_tedxsk_male_3022.wav,165932,často aj výstroj je pomerne nepríjemná tam kam idete je tma zima
/data/TEDxSK/cut/838_tedxsk_male_3023.wav,130572,je to nepriateľské prostredie a ste tam sami so svojím strachom 
/data/TEDxSK/cut/838_tedxsk_male_3024.wav,142092,a preto často počúvam otázky že prečo to robíš že prečo by normálny človek nedýchal a išiel niekde 
/data/TEDxSK/cut/838_tedxsk_male_3025.wav,176236,no dôvody dôvodov je viacero každý má iné no ja som trošku súťaživý typ 
/data/TEDxSK/cut/838_tedxsk_male_3026.wav,47948,možno mám problémy s egom
/data/TEDxSK/cut/838_tedxsk_male_3027.wav,152556,musíte mať pripravené telo najmä musíte mať prípla pripravenú hlavu 
/data/TEDxSK/cut/838_tedxsk_male_3028.wav,53932,musíte sa vedieť sústrediť
/data/TEDxSK/cut/838_tedxsk_male_3029.wav,107372,no a v niektorom momente sa teda musíte otočať a musíte sa vrátiť 
/data/TEDxSK/cut/838_tedxsk_male_3030.wav,48460,celý ten 
/data/TEDxSK/cut/838_tedxsk_male_3031.wav,117292,mu musíte myslieť iba na jednu vec a na všetko ostatné musíte zabudnúť 
/data/TEDxSK/cut/838_tedxsk_male_3032.wav,82124,no ale keďže som ekonóm tak vám vás musím poučiť
/data/TEDxSK/cut/838_tedxsk_male_3033.wav,145644,vás musím vás musím poučiť o alternatívnych nákladoch tým že ste si
/data/TEDxSK/cut/838_tedxsk_male_3034.wav,78444,zvolili túto prednášku tak 
/data/TEDxSK/cut/838_tedxsk_male_3035.wav,28172,ďakujem za pozornosť
/data/TEDxSK/cut/839_tedxsk_male_3036.wav,78700,porozprávam vám jeden príbeh
/data/TEDxSK/cut/839_tedxsk_male_3037.wav,120972,začalo to v počítačovom laboratóriu kde sa 
/data/TEDxSK/cut/839_tedxsk_male_3038.wav,110572,tím vedcov rozhodol postaviť počítačovú sieť takú 
/data/TEDxSK/cut/839_tedxsk_male_3039.wav,65132,ako ako dovtedy neexistovala
/data/TEDxSK/cut/839_tedxsk_male_3040.wav,63628,začalo to tak že prepojili
/data/TEDxSK/cut/839_tedxsk_male_3041.wav,65388,tr celkovo tri počítače
/data/TEDxSK/cut/839_tedxsk_male_3042.wav,77196,projekt bol úspešný 
/data/TEDxSK/cut/839_tedxsk_male_3043.wav,66572,a o desať rokov neskôr 
/data/TEDxSK/cut/839_tedxsk_male_3044.wav,47340,to už vyzeralo nejako takto
/data/TEDxSK/cut/839_tedxsk_male_3045.wav,57708,prepojených bolo dvesto počítačov
/data/TEDxSK/cut/839_tedxsk_male_3046.wav,86380,o ďalších desať rokov neskôr
/data/TEDxSK/cut/839_tedxsk_male_3047.wav,72812,ich už bolo tristo tisíc 
/data/TEDxSK/cut/839_tedxsk_male_3048.wav,108844,toto je sieť ktorú dnes poznáme ako internet
/data/TEDxSK/cut/839_tedxsk_male_3049.wav,137932,a niekedy približne pred desiatimi rokmi to vyzeralo asi nejako takto 
/data/TEDxSK/cut/839_tedxsk_male_3050.wav,116876,tých uzlov ktoré sú na tom obrázku 
/data/TEDxSK/cut/839_tedxsk_male_3051.wav,76556,je tam úžasných dvestom miliónov 
/data/TEDxSK/cut/839_tedxsk_male_3052.wav,74252,toto je skutočná mapa internetu z toho obdobia
/data/TEDxSK/cut/839_tedxsk_male_3053.wav,76492,je práve to čo na tých obrázkoch nie je 
/data/TEDxSK/cut/839_tedxsk_male_3054.wav,80268,tá sieť nemá stred
/data/TEDxSK/cut/839_tedxsk_male_3055.wav,204652,nie tam žiadne miesto cez ktoré by išla celá komunikácia nie je tam žiadna telefónna ústredňa 
/data/TEDxSK/cut/839_tedxsk_male_3056.wav,57068,v ktorej by končili všetky drôty
/data/TEDxSK/cut/839_tedxsk_male_3057.wav,130476,táto vlastnosť internetu je tak trochu daná pôvodným návrhom 
/data/TEDxSK/cut/839_tedxsk_male_3058.wav,71052,ktorá bude fungovať a komunikovať 
/data/TEDxSK/cut/839_tedxsk_male_3059.wav,31628,ale
/data/TEDxSK/cut/839_tedxsk_male_3060.wav,49740,tento návrh
/data/TEDxSK/cut/839_tedxsk_male_3061.wav,110732,má aj iné vlastnosti iné zaujímavé vlastnosti 
/data/TEDxSK/cut/839_tedxsk_male_3062.wav,108524,napríklad to že keďže táto táto sieť nemá stred 
/data/TEDxSK/cut/839_tedxsk_male_3063.wav,55628,poďme sa pozrieť 
/data/TEDxSK/cut/839_tedxsk_male_3064.wav,63020,ako to reálne na internete funguje
/data/TEDxSK/cut/839_tedxsk_male_3065.wav,68044,svojmu poštovému serveru 
/data/TEDxSK/cut/839_tedxsk_male_3066.wav,114764,tá správa potom prejde cez sieť 
/data/TEDxSK/cut/839_tedxsk_male_3067.wav,99596,najkratšou cestou najvýhodnejšou cestou pre tú danú správu
/data/TEDxSK/cut/839_tedxsk_male_3068.wav,158732,ak niekde na tej na tej ceste sa objaví porucha tá správa ju obíde 
/data/TEDxSK/cut/839_tedxsk_male_3069.wav,103756,tú správu si k sebe stiahne a prečíta si ju 
/data/TEDxSK/cut/839_tedxsk_male_3070.wav,190252,čo je na tomto zaujímavé je že táto komunikácia nie je pod kontrolou žiadnej jednej konkrétnej organizácie
/data/TEDxSK/cut/839_tedxsk_male_3071.wav,168620,v podstate sa dá povedať že každý z nás vlastní kúsok internetu priamo či nepriamo
/data/TEDxSK/cut/839_tedxsk_male_3072.wav,149644,každý z nás kontroluje kúsoček malý kúsoček tejto siete 
/data/TEDxSK/cut/839_tedxsk_male_3073.wav,79756,a každá pod kontrolou niekoho iného 
/data/TEDxSK/cut/839_tedxsk_male_3074.wav,94444,je to taký ako by som povedal trocha organizovaný chaos 
/data/TEDxSK/cut/839_tedxsk_male_3075.wav,29612,ale
/data/TEDxSK/cut/839_tedxsk_male_3076.wav,152812,v poslednom čase sa táto situácia tak trochu mení
/data/TEDxSK/cut/839_tedxsk_male_3077.wav,118636,už sa nekomunikuje pomocou vlastných poštových serverov 
/data/TEDxSK/cut/839_tedxsk_male_3078.wav,89100,ale komunikácia funguje nejako asi takto 
/data/TEDxSK/cut/839_tedxsk_male_3079.wav,80908,to znamená väčšina komunikácií ide cez jeden bod 
/data/TEDxSK/cut/839_tedxsk_male_3080.wav,151468,už to nie je už už to nie je distribuované už už to nie rozhádzané kade tade po internete 
/data/TEDxSK/cut/839_tedxsk_male_3081.wav,90092,väčšina komunikácií ide cez cez jeden bod 
/data/TEDxSK/cut/839_tedxsk_male_3082.wav,67308,v podstate robiť s ňou takmer čokoľvek 
/data/TEDxSK/cut/839_tedxsk_male_3083.wav,132140,čo čo si uzná za vhodné ten kto gdo kto gdo ten stredný bod kontroluje 
/data/TEDxSK/cut/839_tedxsk_male_3084.wav,111724,pri tej elektronickej pošte to ešte nie je úplne tak zlé 
/data/TEDxSK/cut/839_tedxsk_male_3085.wav,77580,elektronická pošta je otvorený systém 
/data/TEDxSK/cut/839_tedxsk_male_3086.wav,197484,čiže ak sa nájde pár bláznov ktorí chcú komunikovať mimo sféry vplyvu internetových gigantov 
/data/TEDxSK/cut/839_tedxsk_male_3087.wav,44716,tak to stále spraviť môžu 
/data/TEDxSK/cut/839_tedxsk_male_3088.wav,132172,nie sú vyčlenení z tej komunikácie všetko v podstate bude fungovať 
/data/TEDxSK/cut/839_tedxsk_male_3089.wav,19532,ale
/data/TEDxSK/cut/839_tedxsk_male_3090.wav,108652,úplne inak je to pri sociálnych sieťach 
/data/TEDxSK/cut/839_tedxsk_male_3091.wav,71788,sociálne siete nie sú takto postavené
/data/TEDxSK/cut/839_tedxsk_male_3092.wav,130124,čiže pri sociálnych sieťach majú blázni v podstate len dve možnosti 
/data/TEDxSK/cut/839_tedxsk_male_3093.wav,90700,buď ostanú na okraji komunikácie 
/data/TEDxSK/cut/839_tedxsk_male_3094.wav,102860,ak sa vám táto situácia nepáči tak 
/data/TEDxSK/cut/839_tedxsk_male_3095.wav,37484,čo môžeme robiť
/data/TEDxSK/cut/839_tedxsk_male_3096.wav,107788,taká nejaká všeobecná rada ktorú viem dať je
/data/TEDxSK/cut/839_tedxsk_male_3097.wav,92300,snažiť si udržať svoju autonómiu ako to len ide 
/data/TEDxSK/cut/839_tedxsk_male_3098.wav,33612,to znamená
/data/TEDxSK/cut/839_tedxsk_male_3099.wav,28300,povedzme
/data/TEDxSK/cut/839_tedxsk_male_3100.wav,88044,na ktorých mám aspoň nejaký aký taký vplyv 
/data/TEDxSK/cut/839_tedxsk_male_3101.wav,138732,ako používať internetových gigantov na ktorých vplyv nemám skoro žiadny 
/data/TEDxSK/cut/839_tedxsk_male_3102.wav,36940,čiže
/data/TEDxSK/cut/839_tedxsk_male_3103.wav,67020,aká je budúcnosť internetu 
/data/TEDxSK/cut/839_tedxsk_male_3104.wav,38764,alebo 
/data/TEDxSK/cut/839_tedxsk_male_3105.wav,59884,jedno je však jasné 
/data/TEDxSK/cut/839_tedxsk_male_3106.wav,160044,to aká bude budúcnosť internetu závisí z obrovskej miery miere aj na nás 
/data/TEDxSK/cut/839_tedxsk_male_3107.wav,21868,ďakujem
/data/TEDxSK/cut/841_tedxsk_male_3250.wav,85228,už ako malý chlapec som neznášal školu
/data/TEDxSK/cut/841_tedxsk_male_3251.wav,59820,nemal som rád gramatiku 
/data/TEDxSK/cut/841_tedxsk_male_3252.wav,70188,nevyhovovala mi fyzika 
/data/TEDxSK/cut/841_tedxsk_male_3253.wav,85164,nudila ma výtvarná výchova 
/data/TEDxSK/cut/841_tedxsk_male_3254.wav,134124,mal som pocit že to čo sa v škole deje nesúvisí nijakým spôsobom 
/data/TEDxSK/cut/841_tedxsk_male_3255.wav,95180,s naozajstným životom mimo školy 
/data/TEDxSK/cut/841_tedxsk_male_3256.wav,194508,mal som pocit že som na nesprávnom mieste na ktorom som bol zatvorený osem rokov 
/data/TEDxSK/cut/841_tedxsk_male_3257.wav,149804,miloval som knihy čítal som hltal som celé poličky kníh 
/data/TEDxSK/cut/841_tedxsk_male_3258.wav,68524,to bol podvod 
/data/TEDxSK/cut/841_tedxsk_male_3259.wav,154604,nebolo to naozaj nebolo to naozaj o literatúre ktorú som mal naozaj rád 
/data/TEDxSK/cut/841_tedxsk_male_3260.wav,138796,potom na gymnáziu na vysokej škole sa to trošku zlepšilo 
/data/TEDxSK/cut/841_tedxsk_male_3261.wav,107372,ale ten pocit ostal ten pocit že tá škola 
/data/TEDxSK/cut/841_tedxsk_male_3262.wav,84844,by mala a mohla byť niečím 
/data/TEDxSK/cut/841_tedxsk_male_3263.wav,43564,čím nebola 
/data/TEDxSK/cut/841_tedxsk_male_3264.wav,71020,čím sa nestala 
/data/TEDxSK/cut/841_tedxsk_male_3265.wav,44332,ten pocit ostal
/data/TEDxSK/cut/841_tedxsk_male_3266.wav,68012,ta potom sa to stalo 
/data/TEDxSK/cut/841_tedxsk_male_3267.wav,195884,ako rodič som zažil svojho najstaršieho syna ako vstúpil do školy 
/data/TEDxSK/cut/841_tedxsk_male_3268.wav,93260,stal sa prvákom po ňom moje ďalšie deti 
/data/TEDxSK/cut/841_tedxsk_male_3269.wav,201484,zástupca riaditeľa riaditeľ slovenského vysielania a moje deti chodili do skvelej medzinárodnej školy 
/data/TEDxSK/cut/841_tedxsk_male_3270.wav,166508,a ja som ako otec zažil zázrak ktorého som sa nedočkal ako dieťa 
/data/TEDxSK/cut/841_tedxsk_male_3271.wav,97676,moje školy moje školy moje deti 
/data/TEDxSK/cut/841_tedxsk_male_3272.wav,50892,tú svoju školu milovali
/data/TEDxSK/cut/841_tedxsk_male_3273.wav,100300,mali ju naozaj radi boli ňou naozaj nadšení
/data/TEDxSK/cut/841_tedxsk_male_3274.wav,87052,plakali keď sa začínali prázdniny 
/data/TEDxSK/cut/841_tedxsk_male_3275.wav,112044,a tešili sa na začiatok školského roka 
/data/TEDxSK/cut/841_tedxsk_male_3276.wav,270124,a ja som zažil že škola môže byť miestom kde sa môžu učiť kde môžu rásť akademicky veľmi silne ale zároveň kde môžu rásť osobnostne kde sa môžu tešiť 
/data/TEDxSK/cut/841_tedxsk_male_3277.wav,89580,z č z čoho môžu mať dobrý pocit 
/data/TEDxSK/cut/841_tedxsk_male_3278.wav,131884,v čom to je aká je tá takzvaná koreňová príčina v čom to naozaj spočíva 
/data/TEDxSK/cut/841_tedxsk_male_3279.wav,82604,nakoniec sme sa vždy dostali k tomu 
/data/TEDxSK/cut/841_tedxsk_male_3280.wav,125804,že v skutočnosti tá škola neexistovala kvôli štátu
/data/TEDxSK/cut/841_tedxsk_male_3281.wav,90924,kvôli úradníkom kvôli ministerstvu 
/data/TEDxSK/cut/841_tedxsk_male_3282.wav,87404,neexistovala preto aby učitelia chodili do roboty 
/data/TEDxSK/cut/841_tedxsk_male_3283.wav,48524,tá škola existovala
/data/TEDxSK/cut/841_tedxsk_male_3284.wav,55500,iba pre žiaka 
/data/TEDxSK/cut/841_tedxsk_male_3285.wav,132908,žiak je jediným odôvodnením existencie školy 
/data/TEDxSK/cut/841_tedxsk_male_3286.wav,63596,škola neexistuje kvôli inému
/data/TEDxSK/cut/841_tedxsk_male_3287.wav,83084,ako preto aby pomohla žiakovi 
/data/TEDxSK/cut/841_tedxsk_male_3288.wav,122924,nájsť rozvinúť jeho potenciál dať mu priestor pre rast 
/data/TEDxSK/cut/841_tedxsk_male_3289.wav,90604,to odlišovalo tú vynikajúcu školu do ktorej 
/data/TEDxSK/cut/841_tedxsk_male_3290.wav,72844,chodili niekoľko rokov moje deti 
/data/TEDxSK/cut/841_tedxsk_male_3291.wav,77644,od tých škôl ktoré som ja zažíval ako dieťa 
/data/TEDxSK/cut/841_tedxsk_male_3292.wav,110764,kde som mal pocit že to je celé nejaké nedorozumenie že som sa tam ocital 
/data/TEDxSK/cut/841_tedxsk_male_3293.wav,70284,náhodou nepriazňou osudu 
/data/TEDxSK/cut/841_tedxsk_male_3294.wav,39564,podobný pocit 
/data/TEDxSK/cut/841_tedxsk_male_3295.wav,80524,určite zažívate alebo ste zažili aj vy 
/data/TEDxSK/cut/841_tedxsk_male_3296.wav,51756,možno ho zažili aj vaše deti
/data/TEDxSK/cut/841_tedxsk_male_3297.wav,216140,pre firmy a pre manažérov zároveň som sa jednou časťou svoje práce začal venovať aj školstvu začal som 
/data/TEDxSK/cut/841_tedxsk_male_3298.wav,78124,a s ni spolu s nimi aj niektoré ďalšie školy
/data/TEDxSK/cut/841_tedxsk_male_3299.wav,176236,a v tom prostredí som zistil že že sa to dá dokonca aj vrámci slovenských podmienok 
/data/TEDxSK/cut/841_tedxsk_male_3300.wav,118060,možno nie až na takej vysokej úrovni ako v tých vynikajúcich medzinárodných školách 
/data/TEDxSK/cut/841_tedxsk_male_3301.wav,48460,ale mnohé z tých vecí sa
/data/TEDxSK/cut/841_tedxsk_male_3302.wav,74252,ktorí sa o podobné veci pokúšajú aj tu 
/data/TEDxSK/cut/841_tedxsk_male_3303.wav,82668,ktoré existujú pre žiaka 
/data/TEDxSK/cut/841_tedxsk_male_3304.wav,120684,aj tu sú učitelia ktorí sa snažia s rodičom vytvárať partnerstvo aby 
/data/TEDxSK/cut/841_tedxsk_male_3305.wav,116140,spoločne každý z inej roly a z inej východiskovej pozície 
/data/TEDxSK/cut/841_tedxsk_male_3306.wav,59148,sa pozerali čo je pre toho žiaka dobré 
/data/TEDxSK/cut/841_tedxsk_male_3307.wav,34860,dobrej školy
/data/TEDxSK/cut/841_tedxsk_male_3308.wav,52748,je vzťah učiteľa a žiaka 
/data/TEDxSK/cut/841_tedxsk_male_3309.wav,96044,je vzťah že až na základe vzťahu 
/data/TEDxSK/cut/841_tedxsk_male_3310.wav,136364,učiteľa so žiakom a na základe učiteľovej schopnosti ten vzťah budovať 
/data/TEDxSK/cut/841_tedxsk_male_3311.wav,86380,je možné potom žiakovi a študentovi pomôcť 
/data/TEDxSK/cut/841_tedxsk_male_3312.wav,72236,pomôcť mu objavovať svet 
/data/TEDxSK/cut/841_tedxsk_male_3313.wav,179500,oni existujú navzdory systému v ktorom sa stávajú takzvanými ostrovmi pozitívnej deviácie 
/data/TEDxSK/cut/841_tedxsk_male_3314.wav,73612,sú to deviantami oproti väčšinovému 
/data/TEDxSK/cut/841_tedxsk_male_3315.wav,66860,systému a to že sa im darí 
/data/TEDxSK/cut/841_tedxsk_male_3316.wav,74700,pohybujú sa na hrane alebo na hranici 
/data/TEDxSK/cut/841_tedxsk_male_3317.wav,53132,rozličných predpisov 
/data/TEDxSK/cut/841_tedxsk_male_3318.wav,57676,pohybujú sa na hranici toho čo 
/data/TEDxSK/cut/841_tedxsk_male_3319.wav,70988,štátna inšpekcia úrady a ďalšie veci 
/data/TEDxSK/cut/841_tedxsk_male_3320.wav,85772,sú ešte ochotné tolerovať 
/data/TEDxSK/cut/841_tedxsk_male_3321.wav,73452,navzdory tomu systému 
/data/TEDxSK/cut/841_tedxsk_male_3322.wav,65676,ukazujú že sa to dá 
/data/TEDxSK/cut/841_tedxsk_male_3323.wav,49612,ukazujú že sa to dá 
/data/TEDxSK/cut/841_tedxsk_male_3324.wav,91244,a že sa to deje tak napriek systému 
/data/TEDxSK/cut/841_tedxsk_male_3325.wav,147244,to že sa tak deje napriek systému je na druhej strane úplne strašné pretože to znamená 
/data/TEDxSK/cut/841_tedxsk_male_3326.wav,212460,že hoci existujú ostrovčeky pozitívnej deviácie že to more naokolo ten oceán naokolo je úplne inak vystavaný 
/data/TEDxSK/cut/841_tedxsk_male_3327.wav,75692,že ús že je vystavaný z väčšiny škôl 
/data/TEDxSK/cut/841_tedxsk_male_3328.wav,76140,ktoré sú postavené na úplne inej paradigme 
/data/TEDxSK/cut/841_tedxsk_male_3329.wav,87244,že v tej väčšine škôl to takto nefunguje 
/data/TEDxSK/cut/841_tedxsk_male_3330.wav,55308,keď vy alebo vaši rodičia 
/data/TEDxSK/cut/841_tedxsk_male_3331.wav,133100,vojdeme dneska do školy a máme do istej miery pocit akoby sme sa ocitli 
/data/TEDxSK/cut/841_tedxsk_male_3332.wav,45804,v retrofilme 
/data/TEDxSK/cut/841_tedxsk_male_3333.wav,84268,akoby sme sa ocitli v vo svete pravidiel 
/data/TEDxSK/cut/841_tedxsk_male_3334.wav,47180,ktoré už inde neplatia 
/data/TEDxSK/cut/841_tedxsk_male_3335.wav,60940,ale tu ešte stále platia 
/data/TEDxSK/cut/841_tedxsk_male_3336.wav,68268,tu ešte stále platia pravidlá 
/data/TEDxSK/cut/841_tedxsk_male_3337.wav,87564,kamkoľvek prídeme sme sa stali klientami 
/data/TEDxSK/cut/841_tedxsk_male_3338.wav,114188,sú drobné výnimky ale to školstvo je tak do oči bijúcou výnimkou 
/data/TEDxSK/cut/841_tedxsk_male_3339.wav,45196,že tam nie sme klientami 
/data/TEDxSK/cut/841_tedxsk_male_3340.wav,46700,že my sme tam že 
/data/TEDxSK/cut/841_tedxsk_male_3341.wav,101292,nie sme tam my tí s ktorými sa tam komunikuje ako s klientami
/data/TEDxSK/cut/841_tedxsk_male_3342.wav,55244,môžeme ísť ešte ďalej 
/data/TEDxSK/cut/841_tedxsk_male_3343.wav,192044,tie školy fungujú doteraz na predstave informačného monopolu ktorý mali kedysi 
/data/TEDxSK/cut/841_tedxsk_male_3344.wav,108204,ako keby to čo je dneska napísané už úplne všade 
/data/TEDxSK/cut/841_tedxsk_male_3345.wav,166444,to čo kon dok čo dokonca je aj priznané všetkými ministerskými úradníkmi a vládou a všetkým 
/data/TEDxSK/cut/841_tedxsk_male_3346.wav,73068,že technológie úplne od základu 
/data/TEDxSK/cut/841_tedxsk_male_3347.wav,68428,menia náš spôsob určenia 
/data/TEDxSK/cut/841_tedxsk_male_3348.wav,125676,my o tom vieme ale v skutočnosti sa podľa toho v tých školách ešte stále nesprávame 
/data/TEDxSK/cut/841_tedxsk_male_3349.wav,135116,ešte stále je tu predstava ktorá pochádza naozaj z niekoľko storočí dozadu 
/data/TEDxSK/cut/841_tedxsk_male_3350.wav,77292,že že to funguje spôsobom že 
/data/TEDxSK/cut/841_tedxsk_male_3351.wav,85164,žiaci v rovnakom čase 
/data/TEDxSK/cut/841_tedxsk_male_3352.wav,77804,chodia na jedno miesto chodia tam 
/data/TEDxSK/cut/841_tedxsk_male_3353.wav,126444,do do tried ktoré sú organizované podľa ročníkov v jednogeneračnom 
/data/TEDxSK/cut/841_tedxsk_male_3354.wav,111084,modeli ktorý samozrejme neskôr v živote už nebude nikdy platiť 
/data/TEDxSK/cut/841_tedxsk_male_3355.wav,31340,ten systém 
/data/TEDxSK/cut/841_tedxsk_male_3356.wav,80524,postavili od začiatku tak by vyzeral úplne inak 
/data/TEDxSK/cut/841_tedxsk_male_3357.wav,73388,aj vďaka tomu že škola už nemá ten monopol 
/data/TEDxSK/cut/841_tedxsk_male_3358.wav,158924,na informácie pretože kedysi mal in mal učiteľ všetky informácie a 
/data/TEDxSK/cut/841_tedxsk_male_3359.wav,117804,doteraz vychádza z toho ten koncept že on stojí v strede 
/data/TEDxSK/cut/841_tedxsk_male_3360.wav,59244,v ss strede tej triedy 
/data/TEDxSK/cut/841_tedxsk_male_3361.wav,24812,ten
/data/TEDxSK/cut/841_tedxsk_male_3362.wav,158636,organizačný moment ktorý do toho vkladá štát ktorý zastrešuje ten rámec 
/data/TEDxSK/cut/841_tedxsk_male_3363.wav,125484,je presne taký ako bol pred päťdesiatimi alebo sto rokmi 
/data/TEDxSK/cut/841_tedxsk_male_3364.wav,38860,vieme to 
/data/TEDxSK/cut/841_tedxsk_male_3365.wav,58252,že každé dieťa je iné
/data/TEDxSK/cut/841_tedxsk_male_3366.wav,59692,že od každého očakávame 
/data/TEDxSK/cut/841_tedxsk_male_3367.wav,76780,že bude robiť to isté že bude vedieť to isté
/data/TEDxSK/cut/841_tedxsk_male_3368.wav,92428,my to vieme každý psychológ vám to potvrdí
/data/TEDxSK/cut/841_tedxsk_male_3369.wav,81292,dokonca každý učiteľ vám to potvrdí
/data/TEDxSK/cut/841_tedxsk_male_3370.wav,115948,ale zároveň systémy sú nastavené presne opačne 
/data/TEDxSK/cut/841_tedxsk_male_3371.wav,41228,sú nastavené 
/data/TEDxSK/cut/841_tedxsk_male_3372.wav,55532,doteraz sú tak nastavené
/data/TEDxSK/cut/841_tedxsk_male_3373.wav,58860,aby to fungovalo 
/data/TEDxSK/cut/841_tedxsk_male_3374.wav,32716,to teraz máme 
/data/TEDxSK/cut/841_tedxsk_male_3375.wav,47884,centralizovaný model 
/data/TEDxSK/cut/841_tedxsk_male_3376.wav,128844,ktorý hovorí o tom a tie centralizačné tendencie sa dokonca posilňujú teraz 
/data/TEDxSK/cut/841_tedxsk_male_3377.wav,58956,ktorý vychádza z toho že 
/data/TEDxSK/cut/841_tedxsk_male_3378.wav,97100,sa všetky deti by sa mali učiť v tom istom čase to isté
/data/TEDxSK/cut/841_tedxsk_male_3379.wav,184044,napriek tomu napriek tomuto ako keby skeptickému výstrelu 
/data/TEDxSK/cut/841_tedxsk_male_3380.wav,108204,mám dobrú správu a tou dobrou správou je 
/data/TEDxSK/cut/841_tedxsk_male_3381.wav,29836,že
/data/TEDxSK/cut/841_tedxsk_male_3382.wav,54764,zmena sa už začala 
/data/TEDxSK/cut/841_tedxsk_male_3383.wav,147564,a zmena sa už začala nie na nejakej ministerskej úrovni tam možno to bude ešte chvíľku trvať 
/data/TEDxSK/cut/841_tedxsk_male_3384.wav,59116,zmena sa začala v tom
/data/TEDxSK/cut/841_tedxsk_male_3385.wav,120204,že vzdelávanie sa konečne dnes takmer štvrťstoročie štvrťstoročia po 
/data/TEDxSK/cut/841_tedxsk_male_3386.wav,90316,zmene režimu postupne stáva témou krajiny 
/data/TEDxSK/cut/841_tedxsk_male_3387.wav,63116,konečne 
/data/TEDxSK/cut/841_tedxsk_male_3388.wav,134636,si aj spoločnosť všimla že tu sú školy že tu sú učitelia 
/data/TEDxSK/cut/841_tedxsk_male_3389.wav,94316,v minulosti tu pa tu panovali nejaké 
/data/TEDxSK/cut/841_tedxsk_male_3390.wav,133292,pocity rezignácie že sa musí ako keby počkať na nejakú ďalšiu generáciu 
/data/TEDxSK/cut/841_tedxsk_male_3391.wav,151692,tá dobrá správa je že vzdelávanie je konečne témou krajiny 
/data/TEDxSK/cut/841_tedxsk_male_3392.wav,82924,ako americký prezident má vo výročnom stave 
/data/TEDxSK/cut/841_tedxsk_male_3393.wav,86124,vo výročnej správe o stave únie 
/data/TEDxSK/cut/841_tedxsk_male_3394.wav,61964,a kvalifikovanú podotýkam 
/data/TEDxSK/cut/841_tedxsk_male_3395.wav,57644,kvalifikovanú časť 
/data/TEDxSK/cut/841_tedxsk_male_3396.wav,120844,vzdelávanie je konečne témou krajiny a začína sa o tom rozprávať 
/data/TEDxSK/cut/841_tedxsk_male_3397.wav,104716,a tým pádom vzniká základný predpoklad že sa 
/data/TEDxSK/cut/841_tedxsk_male_3398.wav,50284,dostaneme k tomu že 
/data/TEDxSK/cut/841_tedxsk_male_3399.wav,115756,v skutočnosti všetko čo sa v tej škole deje sa musí odohrávať okolo detí
/data/TEDxSK/cut/841_tedxsk_male_3400.wav,61164,biznisy že do toho vstupujú 
/data/TEDxSK/cut/841_tedxsk_male_3401.wav,76236,jednotlivci ktorí tomu majú čo povedať 
/data/TEDxSK/cut/841_tedxsk_male_3402.wav,91948,a že do toho začínajú vstupovať rodičia 
/data/TEDxSK/cut/841_tedxsk_male_3403.wav,263340,na čo sa čaká je že do toho začnú vstupovať budúci rodičia v tej diskusii sa postupne rodí niečo čo by sme mohli nazvať modelom zmeny 
/data/TEDxSK/cut/841_tedxsk_male_3404.wav,160172,a ten model zmeny tá najdôležitejšia myšlienka toho modelu zmeny totižto nespočíva v tom 
